12a_0273	5	{-1,2,2,-3,1,-3,4,1,2,-3,2,-3,-4,-4}
12a_0274	4	{1,-2,-2,-2,-2,1,-2,3,-2,-2,1,-3,-3}
12a_0275	5	{1,-2,-2,3,4,-1,4,-1,-2,-3,2,-3,4,-2,-3,-2}
12a_0276	4	{1,2,2,2,2,3,1,3,1,1,-2,3,1}
12a_0277	5	{1,-2,1,2,3,3,3,3,4,2,2,-3,4,4}
12a_0278	5	{1,-2,-2,-2,-2,3,-4,1,1,-2,3,-4}
12a_0279	6	{1,-2,-3,1,2,2,-3,-4,2,3,-4,-5,4,-5,-4}
12a_0280	5	{1,-2,3,-2,3,-2,-4,3,1,1,-2,3,3,4}
12a_0281	5	{1,-2,3,3,4,-2,3,1,4,1,-2,3,3,-4}
12a_0282	5	{-1,2,-3,4,-1,-3,4,-3,4,2,4,-3}
12a_0283	5	{-1,2,-3,4,-1,-3,-3,4,-3,4,2,-3}
12a_0284	5	{-1,2,-3,-1,2,-3,2,4,2,2,-3,4}
12a_0285	5	{-1,2,-3,4,-1,-3,4,2,-3,2,-3,-3}
12a_0286	6	{-1,2,-3,-4,5,-1,2,-3,4,2,3,3,-4,-4,5}
12a_0287	5	{-1,2,-1,2,-3,-3,-3,-4,-2,3,-2,-4,3,3}
12a_0288	5	{-1,2,-3,-1,2,-3,-4,-3,2,-3,2,-3,-3,4}
12a_0289	5	{-1,2,-1,2,3,3,4,2,2,-3,2,2,3,-4,3,-4}
12a_0290	4	{-1,2,2,3,-1,3,-1,2,-1,2,2,2,-3}
12a_0291	5	{-1,2,2,3,4,-3,1,4,3,1,-2,-2,-3,-3,-3,2}
12a_0292	5	{-1,-2,-2,3,3,-2,-2,3,4,-1,-1,2,-3,4}
12a_0293	5	{-1,2,2,3,1,3,-4,1,2,2,2,3,-2,3,4,4}
12a_0294	4	{-1,-2,-2,3,3,-2,-2,1,-2,3,-2,-2,-1}
12a_0295	5	{-1,2,2,1,1,2,-3,4,2,4,3,3,3,4}
12a_0296	6	{1,-2,-3,4,-5,1,-2,3,4,-2,3,3,4,4,-5}
12a_0297	4	{1,-2,-2,-2,1,-2,3,-2,-2,-3,-3,-2,1}
12a_0298	5	{1,-2,3,-4,-2,3,-4,1,1,-2,-2,-2}
12a_0299	5	{1,-2,3,-4,1,1,-2,3,3,3,-4,3}
12a_0300	6	{-1,2,3,-4,5,-1,3,5,-2,-4,5,3,2}
12a_0301	6	{-1,2,-3,-4,2,-3,-1,-3,-4,2,5,3,5,-4,5}
12a_0302	5	{1,-2,-2,-1,-1,-2,-3,4,4,-3,-2,3,4,-2}
12a_0303	6	{-1,2,-3,-4,5,-1,5,-4,-3,4,5,2,-3}
12a_0304	5	{-1,2,-3,4,-1,-3,-3,-3,4,-3,2,-3}
12a_0305	5	{-1,2,-3,4,-1,4,-3,4,2,4,4,-3}
12a_0306	6	{-1,2,-3,4,5,-1,-3,-4,5,-4,-3,2,-3}
12a_0307	6	{1,-2,1,2,-3,4,-5,-3,4,2,-5,2,-3}
12a_0308	6	{-1,2,-3,-4,-1,3,-4,2,-5,-3,2,4,-3,4,5}
12a_0309	6	{-1,2,-3,-4,5,-1,2,-3,-4,2,-4,3,3,4,5}
12a_0310	5	{-1,2,-3,4,-1,2,4,-3,2,-3,-3,4}
12a_0311	5	{-1,2,-1,2,3,4,4,3,2,2,2,2,-3,4,-3,-4}
12a_0312	6	{1,1,2,-1,2,3,-2,3,2,-4,3,-2,3,4,-5,4,-5}
12a_0313	5	{-1,2,2,3,-4,1,-4,1,3,2,2,-3,4,-3,2,-4}
12a_0314	6	{1,-2,3,4,1,-2,4,5,3,5,3,4,-3,4,-5}
12a_0315	5	{-1,2,3,-4,-1,3,-2,3,3,4,4,4,3,2}
12a_0316	5	{-1,2,-3,4,-1,2,4,-3,2,-3,4,-3}
12a_0317	5	{1,-2,-3,-3,-4,-2,3,1,1,-2,-2,-3,4,-3,4,-2}
12a_0318	5	{-1,2,-3,4,-1,4,-3,2,-3,-3,4,-3}
